57	5896d789a70e	advance_fee_fraud	public	URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU
58	5aaca46d85cd	romance_scam	public	I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.
59	71ba913e1e0d	romance_scam	public	Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea
60	38828aa49fb7	romance_scam	public	Geeeee ... I love you so much I can barely stand it
61	4ba9096b1056	identity_theft	public	Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?
62	fca3f93e12d2	romance_scam	public	So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already
63	7856adcb53a2	identity_theft	public	Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
64	5b9b03ae7d69	advance_fee_fraud	public	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327
65	cb199cc90984	advance_fee_fraud	public	You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
66	390b0560a282	advance_fee_fraud	public	You still at grand prix?
67	5c425dd232f0	identity_theft	public	Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
68	74b23e0e8815	advance_fee_fraud	public	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
69	5f67cbacf0cf	phishing	public	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.
70	adc2c5e230d6	romance_scam	public	Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola
71	75b3ade0ed3a	identity_theft	public	Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?
72	4fa610eaabde	advance_fee_fraud	public	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm
73	88e60e573413	identity_theft	public	Have a good evening! Ttyl
74	470a9018fc7f	advance_fee_fraud	public	Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.
75	7f8ee4a8fdf2	identity_theft	public	Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!
76	bb83d9981c05	identity_theft	public	True dear..i sat to pray evening and felt so.so i sms'd you in some time...
77	306eb47b6799	advance_fee_fraud	public	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
78	405913aab674	identity_theft	public	Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
79	e02bc4c28deb	identity_theft	public	The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.
80	a1c59a8f349e	advance_fee_fraud	public	Lol you won't feel bad when I use her money to take you out to a steak dinner =D
81	c16ffe426ccc	identity_theft	public	Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?
82	3a1c51972b0c	identity_theft	public	We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.
83	0daad4da8834	advance_fee_fraud	public	Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
84	fee2577fa9de	advance_fee_fraud	public	UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
85	6858fb118717	identity_theft	public	Dont think so. It turns off like randomlly within 5min of opening
86	3f7eff2371f9	advance_fee_fraud	public	You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
87	995c7cbc6cb6	advance_fee_fraud	public	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
88	94070193a240	advance_fee_fraud	public	He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up
89	7650349ea7d4	advance_fee_fraud	public	BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.
90	4580060e38bb	phishing	public	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062
91	49977af959ee	advance_fee_fraud	public	Surely result will offer:)
92	0efee74b2b8c	identity_theft	public	Good Morning my Dear........... Have a great &amp; successful day.
93	b0cd63ccd60c	identity_theft	public	Meanwhile in the shit suite: xavier decided to give us &lt;#&gt; seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
94	d9f38b56cb55	advance_fee_fraud	public	AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
95	6bbcc0142adb	identity_theft	public	Hai ana tomarrow am coming on morning. &lt;DECIMAL&gt; ill be there in sathy then we ll go to RTO office. Reply me after came to home.
96	80d97e1d7038	advance_fee_fraud	public	Dude ive been seeing a lotta corvettes lately
97	5e8cebaa0721	advance_fee_fraud	public	Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
98	21ff2ee26fac	phishing	public	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
99	b1fe8c23ced5	identity_theft	public	see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.
100	7ba41df8f241	advance_fee_fraud	public	I love to give massages. I use lots of baby oil... What is your fave position?
101	7dbcba1c2948	romance_scam	public	I wonder if your phone battery went dead ? I had to tell you, I love you babe
102	4c3fa73f0965	romance_scam	public	My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
103	0d425ab32829	identity_theft	public	Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
104	bf4b0828dc08	advance_fee_fraud	public	money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
105	c1a207e91c8f	advance_fee_fraud	public	Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
106	944233bd5178	advance_fee_fraud	public	Theyre doing it to lots of places. Only hospitals and medical places are safe.
107	e4a2105563f8	advance_fee_fraud	public	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
108	96956b44ffc7	advance_fee_fraud	public	Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?
109	55de455b7290	advance_fee_fraud	public	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
110	f5ea0238ff30	advance_fee_fraud	public	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
111	b9fc255af0f0	advance_fee_fraud	public	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
112	c7946a044157	identity_theft	public	Goodmorning today i am late for &lt;DECIMAL&gt; min.
113	3b47b90f1a17	advance_fee_fraud	public	WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm
114	08dc367e375b	advance_fee_fraud	public	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
115	e007602a3002	advance_fee_fraud	public	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
116	3e8826d0398d	romance_scam	public	Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*
117	d1b395a55b8d	advance_fee_fraud	public	449050000301 You have won a £2,000 price! To claim, call 09050000301.
118	fb407993679f	identity_theft	public	Good morning princess! How are you?
119	ded61d08b482	advance_fee_fraud	public	Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832
120	339b818f63f2	identity_theft	public	I'm not driving... Raining! Then i'll get caught at e mrt station lor.
121	572a4d8eec1d	identity_theft	public	Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
122	3d15ac0a0081	identity_theft	public	Goodmorning, Today i am late for &lt;#&gt; min.
123	e9ea1dac6473	advance_fee_fraud	public	NEFT Transaction with reference number &lt;#&gt; for Rs. &lt;DECIMAL&gt; has been credited to the beneficiary account on &lt;#&gt; at &lt;TIME&gt; : &lt;#&gt;
124	7e9cadbf80d6	advance_fee_fraud	public	WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
125	a4e5d3634204	advance_fee_fraud	public	As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr
126	f84bcd5b7424	advance_fee_fraud	public	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
127	08d7ad6b4958	identity_theft	public	Just wait till end of march when el nino gets himself. Oh.
128	7dd5cab57dbf	romance_scam	public	Honey boo I'm missing u.
129	2aed7fc13dc9	identity_theft	public	Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!
130	d102736b40dd	identity_theft	public	Great to hear you are settling well. So what's happenin wit ola?
131	051fa673a531	identity_theft	public	Good Morning plz call me sir
132	c8bef1273db0	romance_scam	public	Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy
133	24d74f997ff1	identity_theft	public	Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@
134	f42ac6fb8368	identity_theft	public	Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
135	5faec40e5be4	romance_scam	public	I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy
136	284699d21a34	identity_theft	public	Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: "GOODMORNING &amp; HAVE A NICE DAY" :)
137	065dcb20eabe	advance_fee_fraud	public	As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
138	c307f911da36	identity_theft	public	7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear
139	7311e01aebb5	advance_fee_fraud	public	I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
140	b5c968489bfe	advance_fee_fraud	public	It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
141	5d9ca1d3faaf	advance_fee_fraud	public	URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate
142	86456d9b5c62	romance_scam	public	Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you
143	17e2c862028c	identity_theft	public	Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
144	98aed353c4f0	advance_fee_fraud	public	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
145	3f646a883af8	identity_theft	public	After completed degree. There is no use in joining finance.
146	c4c98dcbd505	romance_scam	public	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?
147	2e22a4044645	identity_theft	public	Single line with a big meaning::::: "Miss anything 4 ur "Best Life" but, don't miss ur best life for anything... Gud nyt...
148	95e71d1d3770	advance_fee_fraud	public	Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
149	e43fe0a10bc0	advance_fee_fraud	public	There are no other charges after transfer charges and you can withdraw anyhow you like
150	3dd93520fb7d	romance_scam	public	I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
151	3a63cc3dc8c8	romance_scam	public	That's my honeymoon outfit. :)
152	e48d8dd21e5a	identity_theft	public	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
153	8ad35d0423c1	advance_fee_fraud	public	As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
154	e54eeadadaed	identity_theft	public	Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
155	15158869feb0	advance_fee_fraud	public	I'll probably be around mu a lot
156	fca70c21c516	romance_scam	public	Me sef dey laugh you. Meanwhile how's my darling anjie!
157	ea7af36bac71	romance_scam	public	Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...
158	0b204e669c58	identity_theft	public	Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-
159	53c15dfdd162	advance_fee_fraud	public	You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS
160	5bc35f56bcdb	identity_theft	public	No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me
161	fb7a2f7560c7	identity_theft	public	Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!
162	1e0ebad8b2ac	identity_theft	public	If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
163	667165322f6d	identity_theft	public	Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
164	1b05b48f65dd	advance_fee_fraud	public	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
165	42285b498671	advance_fee_fraud	public	todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
166	971a84ba055c	romance_scam	public	How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?
167	ec65cefe15f6	identity_theft	public	Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
168	8efe76256b80	identity_theft	public	Lol. Well quality aint bad at all so i aint complaining
169	76b40a1f4a55	advance_fee_fraud	public	Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....
170	06f482661524	identity_theft	public	Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.
171	670c7b828d64	identity_theft	public	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
172	7d1229139407	advance_fee_fraud	public	Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
173	5bf98d73e7be	romance_scam	public	Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!
174	167f0beede47	advance_fee_fraud	public	BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
175	f1966b6e5724	advance_fee_fraud	public	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk
176	9ca4be4f9d17	identity_theft	public	How much i gave to you. Morning.
177	77f7636e5b1e	romance_scam	public	I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love
178	c904146c3e7b	advance_fee_fraud	public	Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
179	584553906421	romance_scam	public	Do have a nice day today. I love you so dearly.
180	68edb0d7a519	romance_scam	public	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
181	6813ef67667d	advance_fee_fraud	public	You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
182	29cd7fca9b7e	romance_scam	public	I love your ass! Do you enjoy doggy style? :)
183	30090fd8865c	identity_theft	public	CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
184	218fb133032b	advance_fee_fraud	public	Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
185	75b52eb87d61	identity_theft	public	My planning usually stops at "find hella weed, smoke hella weed"
186	312012132b43	identity_theft	public	The fact that you're cleaning shows you know why i'm upset. Your priority is constantly "what i want to do," not "what i need to do."
187	d94e69c98ce5	identity_theft	public	More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB
188	a34141f20de8	romance_scam	public	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
189	6e78636bf33e	romance_scam	public	Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love
190	3e647cb3df0c	advance_fee_fraud	public	S....s...india going to draw the series after many years in south african soil..
191	d5b71553b62d	identity_theft	public	Goodmorning, today i am late for &lt;DECIMAL&gt; min.
192	fb46e2fe42e7	identity_theft	public	Shopping lor. Them raining mah hard 2 leave orchard.
